Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
58.5,80.7,8.475,,,,
58.516667,80.33,8.471,,,,
58.533333,80.66,8.472,,,,
58.55,80.57,8.472,,,,
58.566667,80.7,8.473,,,,
58.583333,80.8,8.472,,,,
58.6,80.85,8.474,,,,
58.616667,80.76,8.472,,,,
58.633333,80.94,8.472,,,,
58.65,80.54,8.474,,,,
58.666667,80.56,8.471,,,,
58.683333,80.55,8.471,,,,
58.7,81.14,8.475,,,,
58.716667,80.37,8.473,,,,
58.733333,80.62,8.473,,,,
58.75,80.53,8.472,,,,
58.766667,80.45,8.474,,,,
58.783333,80.78,8.473,,,,
58.8,80.53,8.472,,,,
58.816667,80.84,8.472,,,,
58.833333,80.52,8.473,,,,
58.85,80.81,8.473,,,,
58.866667,80.63,8.471,,,,
58.883333,81,8.472,,,,
58.9,80.74,8.474,,,,
58.916667,80.56,8.473,,,,
58.933333,80.74,8.47,,,,
58.95,80.8,8.473,,,,
58.966667,81.05,8.473,,,,
58.983333,81.14,8.473,,,,
59,80.88,8.472,,,,
59.016667,80.67,8.471,,,,
59.033333,81.06,8.472,,,,
59.05,80.68,8.473,,,,
59.066667,80.96,8.473,,,,
59.083333,80.7,8.471,,,,
59.1,80.94,8.473,,,,
59.116667,80.68,8.473,,,,
59.133333,80.91,8.472,,,,
59.15,80.82,8.472,,,,
59.166667,81.1,8.472,,,,
59.183333,81.11,8.472,,,,
59.2,80.98,8.472,,,,
59.216667,80.98,8.473,,,,
59.233333,80.6,8.472,,,,
59.25,81.06,8.475,,,,
59.266667,81.1,8.472,,,,
59.283333,80.97,8.473,,,,
59.3,80.8,8.473,,,,
59.316667,80.83,8.472,,,,
59.333333,80.57,8.472,,,,
59.35,80.94,8.473,,,,
59.366667,81.06,8.473,,,,
59.383333,81.1,8.472,,,,
59.4,80.97,8.472,,,,
59.416667,80.88,8.473,,,,
59.433333,81,8.473,,,,
59.45,80.91,8.471,,,,
59.466667,80.98,8.473,,,,
59.483333,81.06,8.473,,,,
59.5,81.18,8.471,,,,
59.516667,80.79,8.472,,,,
59.533333,81.06,8.474,,,,
59.55,80.8,8.471,,,,
59.566667,80.93,8.473,,,,
59.583333,81.13,8.472,,,,
59.6,80.8,8.472,,,,
59.616667,81.25,8.472,,,,
59.633333,80.97,8.473,,,,
59.65,81.04,8.471,,,,
59.666667,80.77,8.47,,,,
59.683333,80.8,8.471,,,,
59.7,80.73,8.472,,,,
59.716667,80.65,8.471,,,,
59.733333,81.06,8.472,,,,
59.75,80.71,8.47,,,,
59.766667,81.02,8.472,,,,
59.783333,81.21,8.474,,,,
59.8,81.12,8.474,,,,
59.816667,81.34,8.474,,,,
59.833333,81,8.473,,,,
59.85,80.86,8.472,,,,
59.866667,80.78,8.47,,,,
59.883333,81.08,8.471,,,,
59.9,81.02,8.472,,,,
59.916667,81.04,8.472,,,,
59.933333,81.22,8.472,,,,
59.95,80.94,8.472,,,,
59.966667,80.85,8.471,,,,
59.983333,80.92,8.472,,,,
60,80.75,8.469,,,,
60.016667,80.75,8.471,,,,
60.033333,80.69,8.472,,,,
60.05,81.04,8.473,,,,
60.066667,81.06,8.471,,,,
60.083333,80.86,8.471,,,,
60.1,80.74,8.472,,,,
60.116667,80.75,8.471,,,,
60.133333,80.76,8.471,,,,
60.15,81.13,8.474,,,,
60.166667,81.04,8.469,,,,
60.183333,80.69,8.47,,,,
60.2,80.88,8.471,,,,
60.216667,80.73,8.47,,,,
60.233333,80.74,8.472,,,,
60.25,80.85,8.47,,,,
60.266667,80.81,8.47,,,,
60.283333,80.82,8.472,,,,
60.3,81.05,8.472,,,,
60.316667,80.94,8.471,,,,
60.333333,80.94,8.472,,,,
60.35,81.05,8.475,,,,
60.366667,81.03,8.473,,,,
60.383333,81.08,8.471,,,,
60.4,81.07,8.474,,,,
60.416667,80.65,8.472,,,,
60.433333,81.02,8.473,,,,
60.45,80.78,8.472,,,,
60.466667,80.8,8.472,,,,
60.483333,80.46,8.471,,,,
60.5,80.66,8.47,,,,
60.516667,80.92,8.472,,,,
60.533333,81,8.473,,,,
60.55,80.64,8.471,,,,
60.566667,80.9,8.47,,,,
60.583333,80.91,8.472,,,,
60.6,80.87,8.47,,,,
60.616667,80.89,8.471,,,,
60.633333,80.86,8.471,,,,
60.65,80.73,8.472,,,,
60.666667,80.65,8.47,,,,
60.683333,80.82,8.471,,,,
60.7,81.04,8.469,,,,
60.716667,80.85,8.469,,,,
60.733333,80.78,8.468,,,,
60.75,80.88,8.472,,,,
60.766667,80.87,8.471,,,,
60.783333,80.79,8.472,,,,
60.8,81.03,8.472,,,,
60.816667,81,8.473,,,,
60.833333,81,8.472,,,,
60.85,81.08,8.472,,,,
60.866667,80.9,8.47,,,,
60.883333,80.8,8.471,,,,
60.9,81.07,8.472,,,,
60.916667,81.06,8.47,,,,
60.933333,81.11,8.473,,,,
60.95,80.82,8.469,,,,
60.966667,80.73,8.47,,,,
60.983333,81.25,8.472,,,,
61,80.69,8.47,,,,
61.016667,81.33,8.473,,,,
61.033333,80.97,8.471,,,,
61.05,81.07,8.472,,,,
61.066667,81.1,8.47,,,,
61.083333,81.02,8.47,,,,
61.1,80.69,8.47,,,,
61.116667,81.2,8.473,,,,
61.133333,80.91,8.47,,,,
61.15,80.81,8.472,,,,
61.166667,80.88,8.472,,,,
61.183333,80.85,8.472,,,,
61.2,80.64,8.47,,,,
61.216667,80.38,8.469,,,,
61.233333,80.92,8.469,,,,
61.25,81.02,8.472,,,,
61.266667,80.96,8.471,,,,
61.283333,80.99,8.471,,,,
61.3,81.3,8.472,,,,
61.316667,80.8,8.47,,,,
61.333333,81.13,8.472,,,,
61.35,80.79,8.47,,,,
61.366667,81.04,8.472,,,,
61.383333,80.94,8.47,,,,
61.4,81,8.471,,,,
61.416667,80.8,8.47,,,,
61.433333,80.57,8.471,,,,
61.45,80.88,8.472,,,,
61.466667,80.49,8.469,,,,
61.483333,81.07,8.473,,,,
61.5,80.92,8.468,,,,
61.516667,80.9,8.472,,,,
61.533333,80.96,8.471,,,,
61.55,80.88,8.471,,,,
61.566667,81.03,8.473,,,,
61.583333,80.89,8.47,,,,
61.6,80.76,8.469,,,,
61.616667,81.24,8.469,,,,
61.633333,80.87,8.471,,,,
61.65,80.71,8.47,,,,
61.666667,80.79,8.469,,,,
61.683333,80.59,8.47,,,,
61.7,80.63,8.471,,,,
61.716667,80.71,8.472,,,,
61.733333,80.75,8.47,,,,
61.75,80.85,8.472,,,,
61.766667,80.6,8.469,,,,
61.783333,81.06,8.471,,,,
61.8,80.92,8.471,,,,
61.816667,80.49,8.469,,,,
61.833333,80.77,8.47,,,,
61.85,80.97,8.472,,,,
61.866667,80.54,8.47,,,,
61.883333,81.12,8.472,,,,
61.9,80.73,8.47,,,,
61.916667,80.86,8.471,,,,
61.933333,80.87,8.471,,,,
61.95,80.91,8.469,,,,
61.966667,81.01,8.471,,,,
61.983333,80.73,8.47,,,,
62,81.09,8.471,,,,
62.016667,80.76,8.47,,,,
62.033333,80.49,8.469,,,,
62.05,80.82,8.469,,,,
62.066667,80.83,8.473,,,,
62.083333,80.95,8.47,,,,
62.1,80.97,8.472,,,,
62.116667,80.83,8.468,,,,
62.133333,80.99,8.47,,,,
62.15,80.85,8.471,,,,
62.166667,80.37,8.469,,,,
62.183333,80.59,8.467,,,,
62.2,80.73,8.47,,,,
62.216667,81.27,8.472,,,,
62.233333,80.84,8.469,,,,
62.25,80.41,8.467,,,,
62.266667,80.92,8.47,,,,
62.283333,80.64,8.469,,,,
62.3,80.74,8.47,,,,
62.316667,80.78,8.469,,,,
62.333333,80.6,8.471,,,,
62.35,80.89,8.472,,,,
62.366667,80.87,8.469,,,,
62.383333,80.49,8.467,,,,
62.4,80.87,8.47,,,,
62.416667,81.29,8.471,,,,
62.433333,80.68,8.47,,,,
62.45,80.93,8.47,,,,
62.466667,80.78,8.471,,,,
62.483333,80.89,8.471,,,,
62.5,80.87,8.472,,,,
62.516667,80.86,8.47,,,,
62.533333,80.71,8.47,,,,
62.55,80.67,8.469,,,,
62.566667,80.99,8.472,,,,
62.583333,80.76,8.468,,,,
62.6,80.63,8.47,,,,
62.616667,80.95,8.47,,,,
62.633333,80.51,8.468,,,,
62.65,81.12,8.47,,,,
62.666667,80.98,8.468,,,,
62.683333,80.83,8.47,,,,
62.7,80.83,8.469,,,,
62.716667,80.73,8.468,,,,
62.733333,80.83,8.468,,,,
62.75,80.88,8.469,,,,
62.766667,80.76,8.468,,,,
62.783333,80.72,8.47,,,,
62.8,80.81,8.47,,,,
62.816667,80.54,8.469,,,,
62.833333,81.11,8.471,,,,
62.85,80.86,8.469,,,,
62.866667,80.78,8.47,,,,
62.883333,81.06,8.469,,,,
62.9,80.6,8.468,,,,
62.916667,80.52,8.47,,,,
62.933333,80.53,8.468,,,,
62.95,80.36,8.468,,,,
62.966667,80.53,8.47,,,,
62.983333,80.82,8.469,,,,
63,80.77,8.47,,,,
63.016667,81,8.469,,,,
63.033333,80.89,8.47,,,,
63.05,80.54,8.468,,,,
63.066667,80.77,8.469,,,,
63.083333,80.53,8.467,,,,
63.1,80.69,8.47,,,,
63.116667,80.96,8.468,,,,
63.133333,80.58,8.467,,,,
63.15,80.64,8.467,,,,
63.166667,80.63,8.472,,,,
63.183333,80.64,8.468,,,,
63.2,80.73,8.47,,,,
63.216667,80.53,8.469,,,,
63.233333,80.63,8.469,,,,
63.25,81.02,8.469,,,,
63.266667,80.92,8.469,,,,
63.283333,80.6,8.467,,,,
63.3,80.77,8.47,,,,
63.316667,80.72,8.468,,,,
63.333333,80.87,8.47,,,,
63.35,80.63,8.469,,,,
63.366667,80.8,8.47,,,,
63.383333,80.77,8.469,,,,
63.4,81.09,8.472,,,,
63.416667,80.96,8.468,,,,
63.433333,80.76,8.469,,,,
63.45,80.62,8.467,,,,
63.466667,80.79,8.47,,,,
63.483333,80.89,8.47,,,,
63.5,80.55,8.467,,,,
63.516667,80.7,8.468,,,,
63.533333,80.81,8.47,,,,
63.55,80.86,8.469,,,,
63.566667,80.94,8.469,,,,
63.583333,80.54,8.47,,,,
63.6,80.45,8.468,,,,
63.616667,80.92,8.469,,,,
63.633333,80.93,8.47,,,,
63.65,80.7,8.469,,,,
63.666667,81.08,8.471,,,,
63.683333,80.53,8.468,,,,
63.7,80.97,8.47,,,,
63.716667,80.85,8.468,,,,
63.733333,80.91,8.469,,,,
63.75,80.94,8.468,,,,
63.766667,80.71,8.466,,,,
63.783333,80.64,8.468,,,,
63.8,80.84,8.468,,,,
63.816667,80.63,8.467,,,,
63.833333,80.53,8.467,,,,
63.85,80.65,8.467,,,,
63.866667,80.83,8.469,,,,
63.883333,80.78,8.468,,,,
63.9,80.87,8.469,,,,
63.916667,80.98,8.47,,,,
63.933333,81.02,8.467,,,,
63.95,80.87,8.468,,,,
63.966667,80.7,8.468,,,,
63.983333,80.7,8.467,,,,
64,80.67,8.464,,,,
64.016667,80.87,8.467,,,,
64.033333,80.28,8.465,,,,
64.05,80.87,8.467,,,,
64.066667,80.75,8.468,,,,
64.083333,80.62,8.468,,,,
64.1,80.8,8.466,,,,
64.116667,81.05,8.469,,,,
64.133333,80.88,8.468,,,,
64.15,80.47,8.465,,,,
64.166667,80.72,8.468,,,,
64.183333,80.85,8.47,,,,
64.2,80.8,8.468,,,,
64.216667,80.66,8.467,,,,
64.233333,80.92,8.468,,,,
64.25,80.9,8.469,,,,
64.266667,80.78,8.467,,,,
64.283333,80.97,8.468,,,,
64.3,80.93,8.468,,,,
64.316667,81.16,8.469,,,,
64.333333,80.61,8.467,,,,
64.35,80.61,8.466,,,,
64.366667,80.78,8.469,,,,
64.383333,81.02,8.469,,,,
64.4,80.76,8.466,,,,
64.416667,80.78,8.466,,,,
64.433333,80.64,8.467,,,,
64.45,80.48,8.463,,,,
64.466667,80.62,8.467,,,,
64.483333,80.71,8.466,,,,
64.5,80.65,8.465,,,,
64.516667,80.97,8.467,,,,
64.533333,80.6,8.464,,,,
64.55,80.75,8.467,,,,
64.566667,80.94,8.467,,,,
64.583333,80.91,8.469,,,,
64.6,80.82,8.468,,,,
64.616667,80.64,8.468,,,,
64.633333,80.85,8.469,,,,
64.65,80.72,8.467,,,,
64.666667,80.82,8.467,,,,
64.683333,81.13,8.47,,,,
64.7,80.87,8.467,,,,
64.716667,80.43,8.467,,,,
64.733333,80.54,8.466,,,,
64.75,80.89,8.468,,,,
64.766667,80.65,8.467,,,,
64.783333,80.79,8.466,,,,
64.8,80.66,8.466,,,,
64.816667,80.41,8.466,,,,
64.833333,80.48,8.465,,,,
64.85,80.71,8.465,,,,
64.866667,80.49,8.466,,,,
64.883333,81.11,8.467,,,,
64.9,80.7,8.465,,,,
64.916667,80.68,8.464,,,,
64.933333,80.78,8.467,,,,
64.95,81.03,8.47,,,,
64.966667,80.68,8.466,,,,
64.983333,80.84,8.465,,,,
65,80.99,8.467,,,,
65.016667,80.26,8.467,,,,
65.033333,80.43,8.465,,,,
65.05,80.44,8.466,,,,
65.066667,80.61,8.464,,,,
65.083333,80.77,8.469,,,,
65.1,80.5,8.465,,,,
65.116667,80.86,8.467,,,,
65.133333,80.58,8.467,,,,
65.15,80.75,8.467,,,,
65.166667,81.04,8.468,,,,
65.183333,80.49,8.467,,,,
65.2,80.4,8.464,,,,
65.216667,80.45,8.467,,,,
65.233333,80.67,8.465,,,,
65.25,80.59,8.465,,,,
65.266667,80.57,8.465,,,,
65.283333,80.68,8.467,,,,
65.3,80.46,8.465,,,,
65.316667,80.21,8.464,,,,
65.333333,80.54,8.463,,,,
65.35,80.6,8.465,,,,
65.366667,80.38,8.464,,,,
65.383333,80.84,8.466,,,,
65.4,80.71,8.464,,,,
65.416667,80.6,8.467,,,,
65.433333,80.92,8.466,,,,
65.45,80.68,8.465,,,,
65.466667,80.61,8.466,,,,
65.483333,80.52,8.467,,,,
65.5,80.52,8.467,,,,
65.516667,81.16,8.468,,,,
65.533333,80.55,8.464,,,,
65.55,80.47,8.462,,,,
65.566667,80.51,8.465,,,,
65.583333,80.76,8.465,,,,
65.6,80.53,8.464,,,,
65.616667,80.92,8.467,,,,
65.633333,80.54,8.464,,,,
65.65,80.88,8.466,,,,
65.666667,80.65,8.466,,,,
65.683333,80.31,8.466,,,,
65.7,80.53,8.465,,,,
65.716667,80.52,8.466,,,,
65.733333,80.6,8.464,,,,
65.75,80.4,8.465,,,,
65.766667,80.47,8.463,,,,
65.783333,80.71,8.466,,,,
65.8,80.63,8.466,,,,
65.816667,80.76,8.466,,,,
65.833333,80.91,8.467,,,,
65.85,80.7,8.464,,,,
65.866667,80.76,8.466,,,,
65.883333,80.67,8.464,,,,
65.9,81.11,8.466,,,,
65.916667,80.84,8.465,,,,
65.933333,80.65,8.468,,,,
65.95,80.46,8.465,,,,
65.966667,80.85,8.466,,,,
65.983333,80.54,8.463,,,,
66,80.24,8.465,,,,
66.016667,80.65,8.466,,,,
66.033333,80.84,8.464,,,,
66.05,80.52,8.465,,,,
66.066667,80.72,8.468,,,,
66.083333,80.42,8.464,,,,
66.1,80.65,8.465,,,,
66.116667,80.65,8.467,,,,
66.133333,80.6,8.464,,,,
66.15,80.25,8.46,,,,
66.166667,80.83,8.466,,,,
66.183333,81.01,8.466,,,,
66.2,80.5,8.464,,,,
66.216667,80.8,8.464,,,,
66.233333,80.99,8.466,,,,
66.25,80.32,8.463,,,,
66.266667,80.61,8.464,,,,
66.283333,80.5,8.465,,,,
66.3,80.66,8.463,,,,
66.316667,80.63,8.465,,,,
66.333333,80.39,8.464,,,,
66.35,80.3,8.465,,,,
66.366667,80.23,8.463,,,,
66.383333,80.77,8.464,,,,
66.4,80.73,8.462,,,,
66.416667,80.76,8.466,,,,
66.433333,80.45,8.464,,,,
66.45,80.59,8.464,,,,
66.466667,80.65,8.462,,,,
66.483333,80.5,8.463,,,,
66.5,80.73,8.467,,,,
66.516667,80.66,8.464,,,,
66.533333,80.77,8.464,,,,
66.55,80.86,8.466,,,,
66.566667,80.73,8.467,,,,
66.583333,80.61,8.464,,,,
66.6,80.99,8.466,,,,
66.616667,80.86,8.467,,,,
66.633333,80.63,8.462,,,,
66.65,80.69,8.464,,,,
66.666667,80.38,8.464,,,,
66.683333,80.7,8.465,,,,
66.7,80.24,8.464,,,,
66.716667,80.75,8.464,,,,
66.733333,80.59,8.465,,,,
66.75,80.77,8.465,,,,
66.766667,80.61,8.466,,,,
66.783333,80.91,8.465,,,,
66.8,80.68,8.464,,,,
66.816667,80.78,8.466,,,,
66.833333,80.43,8.464,,,,
66.85,80.56,8.463,,,,
66.866667,80.42,8.462,,,,
66.883333,80.35,8.463,,,,
66.9,80.73,8.464,,,,
66.916667,80.71,8.465,,,,
66.933333,80.82,8.466,,,,
66.95,80.48,8.462,,,,
66.966667,80.82,8.466,,,,
66.983333,80.48,8.465,,,,
67,80.65,8.466,,,,
67.016667,80.84,8.465,,,,
67.033333,81.2,8.469,,,,
67.05,80.75,8.465,,,,
67.066667,80.86,8.467,,,,
67.083333,80.67,8.463,,,,
67.1,80.53,8.466,,,,
67.116667,80.87,8.466,,,,
67.133333,80.62,8.464,,,,
67.15,80.68,8.466,,,,
67.166667,80.84,8.466,,,,
67.183333,80.55,8.464,,,,
67.2,80.7,8.465,,,,
67.216667,80.63,8.464,,,,
67.233333,80.8,8.464,,,,
67.25,80.76,8.463,,,,
67.266667,80.72,8.463,,,,
67.283333,80.41,8.464,,,,
67.3,80.53,8.461,,,,
67.316667,80.71,8.465,,,,
67.333333,80.6,8.463,,,,
67.35,80.53,8.463,,,,
67.366667,81.02,8.466,,,,
67.383333,80.92,8.462,,,,
67.4,80.4,8.463,,,,
67.416667,80.69,8.462,,,,
67.433333,80.75,8.465,,,,
67.45,80.69,8.464,,,,
67.466667,80.66,8.465,,,,
67.483333,80.54,8.465,,,,
67.5,80.78,8.465,,,,
67.516667,80.99,8.467,,,,
67.533333,80.61,8.463,,,,
67.55,80.47,8.462,,,,
67.566667,80.64,8.463,,,,
67.583333,80.48,8.462,,,,
67.6,80.85,8.464,,,,
67.616667,80.61,8.463,,,,
67.633333,80.67,8.465,,,,
67.65,80.51,8.463,,,,
67.666667,80.96,8.466,,,,
67.683333,80.84,8.464,,,,
67.7,80.55,8.463,,,,
67.716667,80.62,8.464,,,,
67.733333,80.87,8.463,,,,
67.75,80.65,8.463,,,,
67.766667,80.69,8.461,,,,
67.783333,80.64,8.463,,,,
67.8,80.7,8.463,,,,
67.816667,80.7,8.464,,,,
67.833333,80.41,8.463,,,,
67.85,80.65,8.463,,,,
67.866667,80.46,8.463,,,,
67.883333,80.59,8.464,,,,
67.9,80.34,8.461,,,,
67.916667,80.68,8.463,,,,
67.933333,80.61,8.464,,,,
67.95,80.56,8.462,,,,
67.966667,80.58,8.465,,,,
67.983333,80.68,8.465,,,,
68,80.66,8.465,,,,
68.016667,80.51,8.464,,,,
68.033333,80.52,8.463,,,,
68.05,80.12,8.46,,,,
68.066667,80.63,8.465,,,,
68.083333,80.65,8.462,,,,
68.1,80.68,8.463,,,,
68.116667,80.48,8.46,,,,
68.133333,80.66,8.464,,,,
68.15,80.43,8.462,,,,
68.166667,80.63,8.465,,,,
68.183333,81.02,8.467,,,,
68.2,80.72,8.463,,,,
68.216667,80.76,8.464,,,,
68.233333,80.49,8.463,,,,
68.25,80.95,8.467,,,,
68.266667,80.54,8.463,,,,
68.283333,80.61,8.464,,,,
68.3,80.73,8.463,,,,
68.316667,80.63,8.464,,,,
68.333333,80.87,8.463,,,,
68.35,80.96,8.465,,,,
68.366667,80.84,8.464,,,,
68.383333,80.63,8.462,,,,
68.4,80.27,8.464,,,,
68.416667,80.81,8.464,,,,
68.433333,80.25,8.463,,,,
68.45,80.81,8.465,,,,
68.466667,81.04,8.462,,,,
68.483333,80.52,8.464,,,,
68.5,80.72,8.465,,,,
68.516667,80.54,8.462,,,,
68.533333,80.69,8.464,,,,
68.55,80.78,8.462,,,,
68.566667,81,8.465,,,,
68.583333,80.76,8.462,,,,
68.6,80.83,8.465,,,,
68.616667,80.69,8.463,,,,
68.633333,80.58,8.464,,,,
68.65,80.64,8.462,,,,
68.666667,80.52,8.461,,,,
68.683333,80.79,8.464,,,,
68.7,80.75,8.464,,,,
68.716667,80.85,8.465,,,,
68.733333,80.84,8.465,,,,
68.75,80.06,8.461,,,,
68.766667,80.66,8.463,,,,
68.783333,81.13,8.466,,,,
68.8,80.64,8.462,,,,
68.816667,81.16,8.466,,,,
68.833333,80.6,8.463,,,,
68.85,80.85,8.466,,,,
68.866667,80.77,8.462,,,,
68.883333,80.62,8.463,,,,
68.9,80.79,8.463,,,,
68.916667,80.78,8.466,,,,
68.933333,80.61,8.463,,,,
68.95,80.59,8.464,,,,
68.966667,80.93,8.464,,,,
68.983333,80.64,8.465,,,,
69,80.36,8.461,,,,
69.016667,80.64,8.463,,,,
69.033333,80.62,8.461,,,,
69.05,80.55,8.464,,,,
69.066667,80.67,8.46,,,,
69.083333,80.64,8.463,,,,
69.1,80.69,8.463,,,,
69.116667,80.65,8.463,,,,
69.133333,80.91,8.463,,,,
69.15,80.58,8.462,,,,
69.166667,80.67,8.465,,,,
69.183333,80.65,8.462,,,,
69.2,80.55,8.462,,,,
69.216667,80.79,8.464,,,,
69.233333,80.79,8.463,,,,
69.25,80.52,8.462,,,,
69.266667,80.95,8.464,,,,
69.283333,80.71,8.463,,,,
69.3,80.46,8.463,,,,
69.316667,80.59,8.462,,,,
69.333333,80.43,8.463,,,,
69.35,80.55,8.461,,,,
69.366667,80.81,8.462,,,,
69.383333,80.76,8.465,,,,
69.4,80.64,8.462,,,,
69.416667,80.5,8.461,,,,
69.433333,80.56,8.462,,,,
69.45,80.62,8.461,,,,
69.466667,80.78,8.463,,,,
69.483333,80.85,8.462,,,,
69.5,80.49,8.462,,,,
69.516667,80.51,8.461,,,,
69.533333,80.64,8.461,,,,
69.55,80.37,8.462,,,,
69.566667,80.67,8.463,,,,
69.583333,80.49,8.463,,,,
69.6,80.64,8.463,,,,
69.616667,80.63,8.463,,,,
69.633333,80.91,8.465,,,,
69.65,80.87,8.463,,,,
69.666667,80.65,8.462,,,,
69.683333,80.7,8.462,,,,
69.7,80.51,8.461,,,,
69.716667,80.73,8.463,,,,
69.733333,80.3,8.461,,,,
69.75,80.55,8.462,,,,
69.766667,80.36,8.462,,,,
69.783333,80.84,8.462,,,,
69.8,80.89,8.462,,,,
69.816667,80.65,8.461,,,,
69.833333,80.79,8.463,,,,
69.85,80.96,8.464,,,,
69.866667,80.94,8.461,,,,
69.883333,80.54,8.461,,,,
69.9,80.97,8.459,,,,
69.916667,80.82,8.463,,,,
69.933333,80.69,8.464,,,,
69.95,81.09,8.465,,,,
69.966667,80.9,8.464,,,,
69.983333,80.95,8.462,,,,
70,80.66,8.463,,,,
70.016667,80.79,8.465,,,,
70.033333,80.62,8.463,,,,
70.05,80.63,8.461,,,,
70.066667,80.68,8.461,,,,
70.083333,80.72,8.462,,,,
70.1,80.62,8.463,,,,
70.116667,81.08,8.464,,,,
70.133333,80.83,8.464,,,,
70.15,80.8,8.463,,,,
70.166667,80.67,8.463,,,,
70.183333,80.87,8.464,,,,
70.2,80.69,8.462,,,,
70.216667,81.08,8.462,,,,
70.233333,80.6,8.462,,,,
70.25,80.96,8.459,,,,
70.266667,80.69,8.462,,,,
70.283333,80.54,8.463,,,,
70.3,80.56,8.463,,,,
70.316667,80.65,8.462,,,,
70.333333,80.76,8.464,,,,
70.35,80.41,8.461,,,,
70.366667,80.93,8.465,,,,
70.383333,80.68,8.461,,,,
70.4,80.48,8.463,,,,
70.416667,81.31,8.464,,,,
70.433333,80.68,8.461,,,,
70.45,80.59,8.462,,,,
70.466667,81.06,8.464,,,,
70.483333,80.99,8.463,,,,
70.5,80.59,8.463,,,,
70.516667,80.83,8.462,,,,
70.533333,80.6,8.46,,,,
70.55,80.9,8.463,,,,
70.566667,80.53,8.462,,,,
70.583333,80.61,8.463,,,,
70.6,80.66,8.461,,,,
70.616667,80.45,8.461,,,,
70.633333,80.7,8.464,,,,
70.65,80.92,8.462,,,,
70.666667,80.62,8.462,,,,
70.683333,80.7,8.461,,,,
70.7,80.67,8.463,,,,
70.716667,80.78,8.465,,,,
70.733333,80.72,8.463,,,,
70.75,80.82,8.463,,,,
70.766667,80.61,8.462,,,,
70.783333,80.72,8.462,,,,
70.8,80.84,8.462,,,,
70.816667,80.73,8.463,,,,
70.833333,80.64,8.463,,,,
70.85,81.04,8.463,,,,
70.866667,80.48,8.461,,,,
70.883333,80.64,8.463,,,,
70.9,80.62,8.459,,,,
70.916667,80.8,8.461,,,,
70.933333,80.83,8.462,,,,
70.95,80.88,8.464,,,,
70.966667,81,8.46,,,,
70.983333,80.61,8.462,,,,
71,80.76,8.46,,,,
71.016667,80.52,8.461,,,,
71.033333,81.21,8.464,,,,
71.05,80.68,8.462,,,,
71.066667,80.38,8.46,,,,
71.083333,80.73,8.462,,,,
71.1,80.83,8.462,,,,
71.116667,80.68,8.461,,,,
71.133333,80.8,8.463,,,,
71.15,80.7,8.462,,,,
71.166667,80.53,8.463,,,,
71.183333,80.62,8.461,,,,
71.2,80.96,8.462,,,,
71.216667,80.36,8.461,,,,
71.233333,80.86,8.463,,,,
71.25,80.69,8.461,,,,
71.266667,80.78,8.46,,,,
71.283333,80.85,8.463,,,,
71.3,81.03,8.463,,,,
71.316667,80.92,8.462,,,,
71.333333,80.94,8.461,,,,
71.35,80.76,8.46,,,,
71.366667,80.76,8.461,,,,
71.383333,81.14,8.464,,,,
71.4,80.9,8.463,,,,
71.416667,80.79,8.462,,,,
71.433333,81.01,8.462,,,,
71.45,80.75,8.462,,,,
71.466667,80.79,8.463,,,,
71.483333,80.92,8.461,,,,
71.5,81.1,8.463,,,,
71.516667,80.92,8.463,,,,
71.533333,81.17,8.462,,,,
71.55,80.86,8.462,,,,
71.566667,80.7,8.461,,,,
71.583333,81.03,8.463,,,,
71.6,80.88,8.461,,,,
71.616667,80.8,8.461,,,,
71.633333,80.64,8.46,,,,
71.65,80.85,8.461,,,,
71.666667,80.76,8.459,,,,
71.683333,80.83,8.461,,,,
71.7,81.22,8.463,,,,
71.716667,80.77,8.46,,,,
71.733333,80.93,8.458,,,,
71.75,81.13,8.463,,,,
71.766667,81.01,8.46,,,,
71.783333,81.12,8.463,,,,
71.8,80.96,8.461,,,,
71.816667,81.05,8.463,,,,
71.833333,80.82,8.46,,,,
71.85,81.34,8.463,,,,
71.866667,81.27,8.464,,,,
71.883333,80.86,8.461,,,,
71.9,81.06,8.461,,,,
71.916667,80.98,8.46,,,,
71.933333,80.95,8.461,,,,
71.95,81.3,8.462,,,,
71.966667,81.05,8.461,,,,
71.983333,81.04,8.461,,,,
72,81.06,8.461,,,,
72.016667,80.93,8.461,,,,
72.033333,81.29,8.463,,,,
72.05,81.1,8.462,,,,
72.066667,80.84,8.461,,,,
72.083333,80.71,8.459,,,,
72.1,81,8.462,,,,
72.116667,81.07,8.463,,,,
72.133333,80.8,8.459,,,,
72.15,80.82,8.463,,,,
72.166667,81.05,8.461,,,,
72.183333,81.01,8.461,,,,
72.2,81.06,8.46,,,,
72.216667,80.86,8.46,,,,
72.233333,80.76,8.46,,,,
72.25,80.97,8.462,,,,
72.266667,81.11,8.462,,,,
72.283333,80.89,8.462,,,,
72.3,80.94,8.461,,,,
72.316667,81.02,8.461,,,,
72.333333,80.85,8.462,,,,
72.35,80.84,8.461,,,,
72.366667,80.86,8.463,,,,
72.383333,81.13,8.462,,,,
72.4,80.92,8.46,,,,
72.416667,80.92,8.461,,,,
72.433333,80.96,8.46,,,,
72.45,80.97,8.461,,,,
72.466667,80.91,8.461,,,,
72.483333,80.84,8.461,,,,
