Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
54.1,75.62,5.32999998,,,,
54.116667,75.77,5.330999959,,,,
54.133333,75.93,5.325999967,,,,
54.15,75.84,5.324000009,,,,
54.166667,75.79,5.321999954,,,,
54.183333,75.78,5.324999988,,,,
54.2,75.7,5.325999967,,,,
54.216667,75.82,5.325999967,,,,
54.233333,75.39,5.32300003,,,,
54.25,75.97,5.324000009,,,,
54.266667,75.67,5.321999954,,,,
54.283333,75.91,5.32300003,,,,
54.3,75.89,5.32300003,,,,
54.316667,75.87,5.325999967,,,,
54.333333,75.84,5.324999988,,,,
54.35,75.9,5.325999967,,,,
54.366667,75.93,5.324999988,,,,
54.383333,75.95,5.324000009,,,,
54.4,75.86,5.324999988,,,,
54.416667,75.79,5.32300003,,,,
54.433333,75.72,5.324000009,,,,
54.45,75.83,5.324000009,,,,
54.466667,75.47,5.321999954,,,,
54.483333,75.52,5.324999988,,,,
54.5,75.57,5.321999954,,,,
54.516667,75.85,5.324000009,,,,
54.533333,75.72,5.321999954,,,,
54.55,75.88,5.324999988,,,,
54.566667,76.02,5.32300003,,,,
54.583333,75.72,5.324999988,,,,
54.6,76.14,5.321999954,,,,
54.616667,75.94,5.324000009,,,,
54.633333,75.7,5.32300003,,,,
54.65,75.7,5.324000009,,,,
54.666667,75.63,5.321999954,,,,
54.683333,75.76,5.320999975,,,,
54.7,75.79,5.321999954,,,,
54.716667,75.7,5.324000009,,,,
54.733333,75.58,5.32300003,,,,
54.75,75.93,5.324999988,,,,
54.766667,75.75,5.321999954,,,,
54.783333,75.57,5.321999954,,,,
54.8,75.73,5.32300003,,,,
54.816667,75.7,5.32300003,,,,
54.833333,75.85,5.321999954,,,,
54.85,75.79,5.32300003,,,,
54.866667,76,5.32300003,,,,
54.883333,75.78,5.321999954,,,,
54.9,75.85,5.32300003,,,,
54.916667,75.99,5.32300003,,,,
54.933333,75.85,5.321999954,,,,
54.95,75.74,5.321999954,,,,
54.966667,75.66,5.321999954,,,,
54.983333,75.9,5.321999954,,,,
55,75.72,5.321999954,,,,
55.016667,75.87,5.321999954,,,,
55.033333,75.69,5.321999954,,,,
55.05,75.68,5.321999954,,,,
55.066667,75.86,5.321999954,,,,
55.083333,75.45,5.321999954,,,,
55.1,75.7,5.321999954,,,,
55.116667,75.74,5.320999975,,,,
55.133333,75.49,5.321999954,,,,
55.15,76,5.32300003,,,,
55.166667,75.72,5.32300003,,,,
55.183333,75.98,5.320999975,,,,
55.2,75.49,5.319999996,,,,
55.216667,75.6,5.320999975,,,,
55.233333,75.51,5.319999996,,,,
55.25,76.08,5.324999988,,,,
55.266667,75.77,5.32300003,,,,
55.283333,75.6,5.320999975,,,,
55.3,75.92,5.320999975,,,,
55.316667,75.64,5.319000017,,,,
55.333333,75.66,5.32300003,,,,
55.35,75.7,5.319999996,,,,
55.366667,75.94,5.321999954,,,,
55.383333,75.79,5.320999975,,,,
55.4,75.8,5.324000009,,,,
55.416667,75.64,5.321999954,,,,
55.433333,75.97,5.324000009,,,,
55.45,75.55,5.320999975,,,,
55.466667,75.78,5.319999996,,,,
55.483333,75.61,5.321999954,,,,
55.5,75.93,5.324000009,,,,
55.516667,75.9,5.32300003,,,,
55.533333,75.78,5.324000009,,,,
55.55,75.59,5.324000009,,,,
55.566667,75.54,5.32300003,,,,
55.583333,75.66,5.321999954,,,,
55.6,75.7,5.32300003,,,,
55.616667,75.58,5.320999975,,,,
55.633333,75.71,5.32300003,,,,
55.65,75.61,5.320999975,,,,
55.666667,75.85,5.32300003,,,,
55.683333,75.83,5.321999954,,,,
55.7,75.73,5.321999954,,,,
55.716667,75.08,5.319000017,,,,
55.733333,75.67,5.319999996,,,,
55.75,75.54,5.319000017,,,,
55.766667,75.81,5.321999954,,,,
55.783333,75.85,5.320999975,,,,
55.8,75.82,5.321999954,,,,
55.816667,75.45,5.32300003,,,,
55.833333,75.31,5.319000017,,,,
55.85,75.41,5.320999975,,,,
55.866667,75.93,5.321999954,,,,
55.883333,75.82,5.320999975,,,,
55.9,75.73,5.32300003,,,,
55.916667,75.48,5.321999954,,,,
55.933333,75.62,5.319999996,,,,
55.95,75.64,5.319999996,,,,
55.966667,75.63,5.321999954,,,,
55.983333,75.72,5.319000017,,,,
56,75.88,5.319999996,,,,
56.016667,75.98,5.320999975,,,,
56.033333,75.29,5.319999996,,,,
56.05,75.7,5.319000017,,,,
56.066667,75.51,5.319000017,,,,
56.083333,75.76,5.320999975,,,,
56.1,75.7,5.320999975,,,,
56.116667,75.82,5.319000017,,,,
56.133333,75.92,5.324000009,,,,
56.15,75.64,5.318000038,,,,
56.166667,75.54,5.320999975,,,,
56.183333,75.31,5.319000017,,,,
56.2,75.89,5.319999996,,,,
56.216667,75.9,5.321999954,,,,
56.233333,75.6,5.318000038,,,,
56.25,76.01,5.321999954,,,,
56.266667,75.77,5.319999996,,,,
56.283333,75.53,5.320999975,,,,
56.3,75.56,5.319999996,,,,
56.316667,75.91,5.315999983,,,,
56.333333,75.57,5.319000017,,,,
56.35,75.53,5.319000017,,,,
56.366667,75.99,5.320999975,,,,
56.383333,75.85,5.320999975,,,,
56.4,75.87,5.320999975,,,,
56.416667,75.57,5.318000038,,,,
56.433333,75.86,5.319000017,,,,
56.45,75.63,5.318000038,,,,
56.466667,75.7,5.319000017,,,,
56.483333,75.46,5.316999962,,,,
56.5,75.77,5.316999962,,,,
56.516667,75.59,5.318000038,,,,
56.533333,75.57,5.321999954,,,,
56.55,75.64,5.318000038,,,,
56.566667,75.39,5.319000017,,,,
56.583333,75.48,5.318000038,,,,
56.6,75.34,5.315999983,,,,
56.616667,75.61,5.319999996,,,,
56.633333,75.98,5.319000017,,,,
56.65,75.69,5.318000038,,,,
56.666667,75.87,5.316999962,,,,
56.683333,75.39,5.316999962,,,,
56.7,75.69,5.318000038,,,,
56.716667,75.77,5.318000038,,,,
56.733333,75.45,5.318000038,,,,
56.75,75.71,5.319000017,,,,
56.766667,75.38,5.316999962,,,,
56.783333,75.73,5.316999962,,,,
56.8,76.21,5.319999996,,,,
56.816667,75.4,5.315999983,,,,
56.833333,75.55,5.318000038,,,,
56.85,75.46,5.315999983,,,,
56.866667,75.65,5.319000017,,,,
56.883333,75.96,5.319999996,,,,
56.9,75.58,5.318000038,,,,
56.916667,75.37,5.316999962,,,,
56.933333,75.72,5.319999996,,,,
56.95,75.35,5.319000017,,,,
56.966667,75.74,5.319000017,,,,
56.983333,75.24,5.318000038,,,,
57,75.63,5.319000017,,,,
57.016667,75.86,5.316999962,,,,
57.033333,75.8,5.318000038,,,,
57.05,75.73,5.316999962,,,,
57.066667,75.76,5.315000004,,,,
57.083333,75.69,5.318000038,,,,
57.1,75.65,5.316999962,,,,
57.116667,75.57,5.319999996,,,,
57.133333,75.67,5.316999962,,,,
57.15,75.87,5.316999962,,,,
57.166667,75.51,5.315999983,,,,
57.183333,75.86,5.316999962,,,,
57.2,75.43,5.315999983,,,,
57.216667,75.74,5.316999962,,,,
57.233333,75.5,5.315000004,,,,
57.25,75.51,5.315000004,,,,
57.266667,75.7,5.319000017,,,,
57.283333,75.7,5.318000038,,,,
57.3,75.31,5.318000038,,,,
57.316667,75.59,5.315000004,,,,
57.333333,75.64,5.316999962,,,,
57.35,75.71,5.316999962,,,,
57.366667,75.8,5.315999983,,,,
57.383333,75.59,5.315999983,,,,
57.4,75.58,5.315999983,,,,
57.416667,75.53,5.314000025,,,,
57.433333,75.64,5.315000004,,,,
57.45,75.64,5.315000004,,,,
57.466667,75.41,5.316999962,,,,
57.483333,75.81,5.314000025,,,,
57.5,75.44,5.315000004,,,,
57.516667,75.51,5.315000004,,,,
57.533333,75.83,5.314000025,,,,
57.55,76.02,5.315999983,,,,
57.566667,75.84,5.315999983,,,,
57.583333,75.7,5.315999983,,,,
57.6,75.85,5.316999962,,,,
57.616667,75.52,5.314000025,,,,
57.633333,75.71,5.315999983,,,,
57.65,76.02,5.316999962,,,,
57.666667,75.76,5.315999983,,,,
57.683333,75.7,5.315999983,,,,
57.7,75.94,5.315000004,,,,
57.716667,75.53,5.314000025,,,,
57.733333,75.83,5.316999962,,,,
57.75,75.35,5.316999962,,,,
57.766667,75.84,5.316999962,,,,
57.783333,75.88,5.316999962,,,,
57.8,75.69,5.315999983,,,,
57.816667,75.73,5.315999983,,,,
57.833333,75.85,5.314000025,,,,
57.85,75.45,5.314000025,,,,
57.866667,75.76,5.315000004,,,,
57.883333,75.87,5.315000004,,,,
57.9,75.52,5.315999983,,,,
57.916667,75.49,5.315000004,,,,
57.933333,75.58,5.314000025,,,,
57.95,75.82,5.315000004,,,,
57.966667,75.67,5.310999991,,,,
57.983333,75.52,5.315000004,,,,
58,75.61,5.314000025,,,,
58.016667,75.54,5.315999983,,,,
58.033333,75.61,5.316999962,,,,
58.05,75.67,5.315999983,,,,
58.066667,75.95,5.315000004,,,,
58.083333,75.69,5.315000004,,,,
58.1,75.51,5.314000025,,,,
58.116667,75.86,5.316999962,,,,
58.133333,75.72,5.315999983,,,,
58.15,75.7,5.313000046,,,,
58.166667,75.81,5.314000025,,,,
58.183333,75.56,5.315999983,,,,
58.2,75.7,5.315999983,,,,
58.216667,75.47,5.315999983,,,,
58.233333,75.82,5.315000004,,,,
58.25,76,5.314000025,,,,
58.266667,75.83,5.313000046,,,,
58.283333,75.67,5.315000004,,,,
58.3,75.8,5.315000004,,,,
58.316667,75.74,5.315000004,,,,
58.333333,75.73,5.314000025,,,,
58.35,75.97,5.315000004,,,,
58.366667,75.88,5.313000046,,,,
58.383333,75.93,5.314000025,,,,
58.4,75.67,5.313000046,,,,
58.416667,75.73,5.315000004,,,,
58.433333,75.27,5.313000046,,,,
58.45,75.53,5.315000004,,,,
58.466667,75.49,5.315000004,,,,
58.483333,75.54,5.315000004,,,,
58.5,75.57,5.315999983,,,,
58.516667,75.49,5.315999983,,,,
58.533333,75.78,5.315999983,,,,
58.55,75.63,5.315999983,,,,
58.566667,75.27,5.315000004,,,,
58.583333,75.28,5.310999991,,,,
58.6,75.34,5.310000012,,,,
58.616667,75.35,5.315000004,,,,
58.633333,75.72,5.31199997,,,,
58.65,75.57,5.313000046,,,,
58.666667,75.27,5.313000046,,,,
58.683333,75.61,5.314000025,,,,
58.7,75.7,5.315000004,,,,
58.716667,75.31,5.315000004,,,,
58.733333,75.74,5.315999983,,,,
58.75,75.5,5.315000004,,,,
58.766667,75.68,5.315000004,,,,
58.783333,75.4,5.315000004,,,,
58.8,75.43,5.313000046,,,,
58.816667,75.72,5.315999983,,,,
58.833333,75.52,5.314000025,,,,
58.85,75.67,5.314000025,,,,
58.866667,75.52,5.315000004,,,,
58.883333,75.58,5.314000025,,,,
58.9,75.47,5.315000004,,,,
58.916667,75.59,5.313000046,,,,
58.933333,75.76,5.315000004,,,,
58.95,75.43,5.314000025,,,,
58.966667,75.69,5.313000046,,,,
58.983333,75.35,5.314000025,,,,
59,75.33,5.313000046,,,,
59.016667,75.63,5.313000046,,,,
59.033333,75.38,5.315999983,,,,
59.05,75.58,5.313000046,,,,
59.066667,75.54,5.314000025,,,,
59.083333,75.52,5.310999991,,,,
59.1,75.67,5.315000004,,,,
59.116667,75.28,5.315000004,,,,
59.133333,75.58,5.31199997,,,,
59.15,75.73,5.315000004,,,,
59.166667,75.21,5.310000012,,,,
59.183333,75.28,5.314000025,,,,
59.2,75.28,5.313000046,,,,
59.216667,75.16,5.31199997,,,,
59.233333,75.27,5.313000046,,,,
59.25,75.5,5.314000025,,,,
59.266667,75.44,5.31199997,,,,
59.283333,75.35,5.31199997,,,,
59.3,75.41,5.313000046,,,,
59.316667,75.7,5.314000025,,,,
59.333333,75.72,5.313000046,,,,
59.35,75.81,5.314000025,,,,
59.366667,75.41,5.31199997,,,,
59.383333,75.8,5.313000046,,,,
59.4,75.64,5.310000012,,,,
59.416667,75.6,5.31199997,,,,
59.433333,75.62,5.313000046,,,,
59.45,75.09,5.310999991,,,,
59.466667,75.49,5.31199997,,,,
59.483333,75.5,5.310999991,,,,
59.5,75.5,5.31199997,,,,
59.516667,75.37,5.310000012,,,,
59.533333,75.45,5.310999991,,,,
59.55,75.39,5.31199997,,,,
59.566667,75.5,5.313000046,,,,
59.583333,75.88,5.310999991,,,,
59.6,75.52,5.310999991,,,,
59.616667,75.47,5.310000012,,,,
59.633333,75.78,5.314000025,,,,
59.65,75.31,5.309000033,,,,
59.666667,75.61,5.31199997,,,,
59.683333,75.27,5.310000012,,,,
59.7,75.48,5.31199997,,,,
59.716667,75.47,5.31199997,,,,
59.733333,75.52,5.313000046,,,,
59.75,75.59,5.31199997,,,,
59.766667,75.63,5.314000025,,,,
59.783333,75.5,5.31199997,,,,
59.8,75.6,5.314000025,,,,
59.816667,75.54,5.310999991,,,,
59.833333,75.57,5.313000046,,,,
59.85,75.68,5.31199997,,,,
59.866667,75.66,5.314000025,,,,
59.883333,75.66,5.31199997,,,,
59.9,75.15,5.310999991,,,,
59.916667,75.41,5.310999991,,,,
59.933333,75.66,5.31199997,,,,
59.95,75.44,5.313000046,,,,
59.966667,75.87,5.314000025,,,,
59.983333,75.43,5.310999991,,,,
60,75.49,5.310999991,,,,
60.016667,75.59,5.31199997,,,,
60.033333,75.56,5.313000046,,,,
60.05,75.77,5.314000025,,,,
60.066667,75.84,5.31199997,,,,
60.083333,75.65,5.310999991,,,,
60.1,75.59,5.31199997,,,,
60.116667,75.74,5.315000004,,,,
60.133333,75.35,5.310000012,,,,
60.15,75.52,5.313000046,,,,
60.166667,75.46,5.31199997,,,,
60.183333,75.37,5.31199997,,,,
60.2,75.92,5.31199997,,,,
60.216667,75.62,5.31199997,,,,
60.233333,75.37,5.310000012,,,,
60.25,75.7,5.310999991,,,,
60.266667,75.42,5.31199997,,,,
60.283333,75.7,5.31199997,,,,
60.3,75.66,5.310999991,,,,
60.316667,75.54,5.310000012,,,,
60.333333,75.54,5.310999991,,,,
60.35,75.79,5.310999991,,,,
60.366667,75.43,5.310999991,,,,
60.383333,75.59,5.31199997,,,,
60.4,75.37,5.310000012,,,,
60.416667,75.43,5.310999991,,,,
60.433333,75.53,5.310999991,,,,
60.45,75.39,5.310999991,,,,
60.466667,75.5,5.309000033,,,,
60.483333,75.75,5.314000025,,,,
60.5,75.82,5.31199997,,,,
60.516667,75.64,5.31199997,,,,
60.533333,75.59,5.310000012,,,,
60.55,75.54,5.31199997,,,,
60.566667,75.79,5.314000025,,,,
60.583333,75.52,5.31199997,,,,
60.6,75.66,5.313000046,,,,
60.616667,75.58,5.313000046,,,,
60.633333,75.81,5.31199997,,,,
60.65,75.68,5.313000046,,,,
60.666667,75.74,5.31199997,,,,
60.683333,75.57,5.31199997,,,,
60.7,75.52,5.314000025,,,,
60.716667,75.86,5.313000046,,,,
60.733333,75.49,5.310999991,,,,
60.75,75.58,5.31199997,,,,
60.766667,76.14,5.313000046,,,,
60.783333,75.64,5.309000033,,,,
60.8,75.48,5.310999991,,,,
60.816667,75.81,5.314000025,,,,
60.833333,75.32,5.306999978,,,,
60.85,75.27,5.309000033,,,,
60.866667,75.61,5.307999957,,,,
60.883333,75.83,5.310000012,,,,
60.9,75.61,5.306999978,,,,
60.916667,75.79,5.305999999,,,,
60.933333,75.59,5.307999957,,,,
60.95,75.66,5.306999978,,,,
60.966667,75.51,5.305999999,,,,
60.983333,75.15,5.305999999,,,,
61,75.44,5.306999978,,,,
61.016667,75.5,5.306999978,,,,
61.033333,75.38,5.305999999,,,,
61.05,75.46,5.306999978,,,,
61.066667,75.67,5.306999978,,,,
61.083333,75.32,5.305999999,,,,
61.1,75.42,5.305999999,,,,
61.116667,75.62,5.306999978,,,,
61.133333,75.79,5.310000012,,,,
61.15,75.66,5.306999978,,,,
61.166667,75.48,5.306999978,,,,
61.183333,75.42,5.305999999,,,,
61.2,75.9,5.307999957,,,,
61.216667,75.74,5.305999999,,,,
61.233333,75.72,5.309000033,,,,
61.25,75.52,5.309000033,,,,
61.266667,75.41,5.305999999,,,,
61.283333,75.48,5.305999999,,,,
61.3,75.42,5.307999957,,,,
61.316667,75.7,5.305999999,,,,
61.333333,75.32,5.307999957,,,,
61.35,75.73,5.307999957,,,,
61.366667,75.93,5.307999957,,,,
61.383333,75.58,5.305999999,,,,
61.4,75.66,5.306999978,,,,
61.416667,75.68,5.310000012,,,,
61.433333,75.71,5.307999957,,,,
61.45,75.58,5.30500002,,,,
61.466667,75.9,5.307999957,,,,
61.483333,75.53,5.304000041,,,,
61.5,75.56,5.305999999,,,,
61.516667,75.53,5.30500002,,,,
61.533333,75.78,5.305999999,,,,
61.55,75.32,5.30500002,,,,
61.566667,75.63,5.305999999,,,,
61.583333,75.65,5.305999999,,,,
61.6,75.59,5.30500002,,,,
61.616667,75.52,5.305999999,,,,
61.633333,75.53,5.306999978,,,,
61.65,75.46,5.307999957,,,,
61.666667,75.14,5.301999986,,,,
61.683333,75.69,5.307999957,,,,
61.7,75.57,5.304000041,,,,
61.716667,75.75,5.306999978,,,,
61.733333,75.24,5.307999957,,,,
61.75,75.52,5.305999999,,,,
61.766667,75.32,5.305999999,,,,
61.783333,75.58,5.305999999,,,,
61.8,75.53,5.302999965,,,,
61.816667,75.5,5.30500002,,,,
61.833333,75.81,5.307999957,,,,
61.85,75.59,5.305999999,,,,
61.866667,75.78,5.306999978,,,,
61.883333,75.6,5.306999978,,,,
61.9,75.5,5.30500002,,,,
61.916667,75.55,5.304000041,,,,
61.933333,75.67,5.305999999,,,,
61.95,75.53,5.305999999,,,,
61.966667,75.43,5.306999978,,,,
61.983333,75.62,5.305999999,,,,
62,75.91,5.30500002,,,,
62.016667,75.7,5.306999978,,,,
62.033333,75.53,5.305999999,,,,
62.05,75.17,5.301999986,,,,
62.066667,75.62,5.305999999,,,,
62.083333,75.31,5.305999999,,,,
62.1,75.42,5.305999999,,,,
62.116667,75.3,5.304000041,,,,
62.133333,75.52,5.305999999,,,,
62.15,75.49,5.306999978,,,,
62.166667,75.45,5.30500002,,,,
62.183333,75.72,5.306999978,,,,
62.2,75.69,5.30500002,,,,
62.216667,75.72,5.305999999,,,,
62.233333,75.42,5.30500002,,,,
62.25,75.78,5.30500002,,,,
62.266667,75.52,5.305999999,,,,
62.283333,75.48,5.305999999,,,,
62.3,75.43,5.304000041,,,,
62.316667,75.66,5.30500002,,,,
62.333333,76.07,5.30500002,,,,
62.35,75.37,5.304000041,,,,
62.366667,75.46,5.305999999,,,,
62.383333,75.62,5.302999965,,,,
62.4,75.57,5.306999978,,,,
62.416667,75.34,5.304000041,,,,
62.433333,75.39,5.30500002,,,,
62.45,75.61,5.305999999,,,,
62.466667,75.7,5.306999978,,,,
62.483333,75.68,5.306999978,,,,
62.5,75.23,5.30500002,,,,
62.516667,75.69,5.305999999,,,,
62.533333,75.61,5.30500002,,,,
62.55,75.77,5.305999999,,,,
62.566667,75.47,5.30500002,,,,
62.583333,75.56,5.30500002,,,,
62.6,75.94,5.305999999,,,,
62.616667,75.66,5.306999978,,,,
62.633333,75.13,5.302999965,,,,
62.65,75.42,5.30500002,,,,
62.666667,75.79,5.305999999,,,,
62.683333,75.7,5.304000041,,,,
62.7,75.62,5.30500002,,,,
62.716667,75.68,5.30500002,,,,
62.733333,75.39,5.302999965,,,,
62.75,75.32,5.305999999,,,,
62.766667,75.44,5.305999999,,,,
62.783333,75.5,5.30500002,,,,
62.8,75.56,5.30500002,,,,
62.816667,75.56,5.305999999,,,,
62.833333,75.53,5.304000041,,,,
62.85,75.8,5.302999965,,,,
62.866667,75.45,5.30500002,,,,
62.883333,75.62,5.304000041,,,,
62.9,75.67,5.304000041,,,,
62.916667,75.59,5.305999999,,,,
62.933333,75.48,5.30500002,,,,
62.95,76.06,5.305999999,,,,
62.966667,75.89,5.30500002,,,,
62.983333,75.58,5.30500002,,,,
63,75.94,5.30500002,,,,
63.016667,75.46,5.304000041,,,,
63.033333,75.93,5.30500002,,,,
63.05,75.62,5.30500002,,,,
63.066667,75.35,5.302999965,,,,
63.083333,75.82,5.304000041,,,,
63.1,75.68,5.302999965,,,,
63.116667,75.46,5.304000041,,,,
63.133333,75.75,5.304000041,,,,
63.15,75.67,5.30500002,,,,
63.166667,76.12,5.305999999,,,,
63.183333,75.74,5.304000041,,,,
63.2,75.91,5.30500002,,,,
63.216667,75.56,5.30500002,,,,
63.233333,75.66,5.30500002,,,,
63.25,75.4,5.302999965,,,,
63.266667,75.81,5.30500002,,,,
63.283333,75.68,5.304000041,,,,
63.3,75.67,5.30500002,,,,
63.316667,75.58,5.301000007,,,,
63.333333,75.63,5.302999965,,,,
63.35,75.65,5.301999986,,,,
63.366667,75.63,5.304000041,,,,
63.383333,75.32,5.30500002,,,,
63.4,75.67,5.302999965,,,,
63.416667,75.42,5.301999986,,,,
63.433333,75.63,5.302999965,,,,
63.45,75.46,5.304000041,,,,
63.466667,75.79,5.304000041,,,,
63.483333,75.91,5.30500002,,,,
63.5,75.33,5.302999965,,,,
63.516667,75.74,5.305999999,,,,
63.533333,75.71,5.30500002,,,,
63.55,75.7,5.302999965,,,,
63.566667,75.64,5.304000041,,,,
63.583333,75.45,5.304000041,,,,
63.6,75.6,5.302999965,,,,
63.616667,75.48,5.302999965,,,,
63.633333,75.54,5.30500002,,,,
63.65,75.57,5.302999965,,,,
63.666667,75.37,5.301999986,,,,
63.683333,75.96,5.304000041,,,,
63.7,75.43,5.301000007,,,,
63.716667,75.51,5.302999965,,,,
63.733333,75.43,5.304000041,,,,
63.75,75.68,5.304000041,,,,
63.766667,75.65,5.304000041,,,,
63.783333,75.65,5.30500002,,,,
63.8,75.65,5.302999965,,,,
63.816667,75.81,5.30500002,,,,
63.833333,75.45,5.302999965,,,,
63.85,75.51,5.304000041,,,,
63.866667,75.7,5.302999965,,,,
63.883333,75.33,5.302999965,,,,
63.9,75.87,5.304000041,,,,
63.916667,75.59,5.301999986,,,,
63.933333,75.85,5.30500002,,,,
63.95,75.77,5.30500002,,,,
63.966667,75.75,5.301999986,,,,
63.983333,75.4,5.301000007,,,,
64,75.79,5.304000041,,,,
64.016667,75.79,5.30500002,,,,
64.033333,75.76,5.302999965,,,,
64.05,75.52,5.301999986,,,,
64.066667,75.72,5.301999986,,,,
64.083333,75.5,5.302999965,,,,
64.1,75.4,5.302999965,,,,
64.116667,75.67,5.302999965,,,,
64.133333,75.75,5.302999965,,,,
64.15,75.65,5.302999965,,,,
64.166667,75.69,5.302999965,,,,
64.183333,75.75,5.304000041,,,,
64.2,75.62,5.301999986,,,,
64.216667,75.54,5.301999986,,,,
64.233333,75.76,5.304000041,,,,
64.25,75.97,5.30500002,,,,
64.266667,76.03,5.301999986,,,,
64.283333,75.72,5.304000041,,,,
64.3,75.76,5.301999986,,,,
64.316667,75.63,5.302999965,,,,
64.333333,75.66,5.304000041,,,,
64.35,75.63,5.301999986,,,,
64.366667,75.95,5.305999999,,,,
64.383333,75.9,5.30500002,,,,
64.4,75.8,5.301999986,,,,
64.416667,75.77,5.304000041,,,,
64.433333,75.54,5.304000041,,,,
64.45,75.56,5.302999965,,,,
64.466667,76,5.304000041,,,,
64.483333,75.77,5.304000041,,,,
64.5,75.53,5.301999986,,,,
64.516667,75.74,5.301999986,,,,
64.533333,75.92,5.301999986,,,,
64.55,75.86,5.302999965,,,,
64.566667,75.54,5.301999986,,,,
64.583333,75.45,5.302999965,,,,
64.6,75.6,5.301999986,,,,
64.616667,75.95,5.301000007,,,,
64.633333,75.62,5.304000041,,,,
64.65,75.7,5.301000007,,,,
64.666667,75.88,5.304000041,,,,
64.683333,75.83,5.298999953,,,,
64.7,75.72,5.301999986,,,,
64.716667,75.72,5.300000028,,,,
64.733333,75.63,5.304000041,,,,
64.75,75.72,5.302999965,,,,
64.766667,75.69,5.300000028,,,,
64.783333,75.81,5.301999986,,,,
64.8,75.91,5.302999965,,,,
64.816667,75.71,5.301000007,,,,
64.833333,75.82,5.301999986,,,,
64.85,75.6,5.304000041,,,,
64.866667,75.75,5.301000007,,,,
64.883333,75.66,5.300000028,,,,
64.9,75.93,5.302999965,,,,
64.916667,75.88,5.306999978,,,,
64.933333,76.09,5.302999965,,,,
64.95,75.71,5.304000041,,,,
64.966667,75.94,5.304000041,,,,
64.983333,75.71,5.301999986,,,,
65,76.13,5.305999999,,,,
65.016667,75.97,5.301999986,,,,
65.033333,75.52,5.302999965,,,,
65.05,75.97,5.304000041,,,,
65.066667,75.76,5.304000041,,,,
65.083333,75.56,5.301999986,,,,
65.1,75.47,5.301000007,,,,
65.116667,75.55,5.301999986,,,,
65.133333,75.63,5.301000007,,,,
65.15,75.98,5.302999965,,,,
65.166667,75.97,5.302999965,,,,
65.183333,75.68,5.301999986,,,,
65.2,75.65,5.301000007,,,,
65.216667,75.8,5.301000007,,,,
65.233333,75.7,5.302999965,,,,
65.25,75.91,5.302999965,,,,
65.266667,75.85,5.301999986,,,,
65.283333,76.18,5.30500002,,,,
65.3,75.88,5.302999965,,,,
65.316667,75.56,5.301000007,,,,
65.333333,75.79,5.302999965,,,,
65.35,75.79,5.302999965,,,,
65.366667,75.65,5.301000007,,,,
65.383333,75.93,5.302999965,,,,
65.4,75.64,5.301999986,,,,
65.416667,75.74,5.298999953,,,,
65.433333,75.9,5.302999965,,,,
65.45,76.14,5.301000007,,,,
65.466667,75.7,5.302999965,,,,
65.483333,75.83,5.302999965,,,,
65.5,75.69,5.301999986,,,,
65.516667,75.44,5.300000028,,,,
65.533333,75.75,5.301000007,,,,
65.55,75.52,5.301000007,,,,
65.566667,75.62,5.301000007,,,,
65.583333,76.23,5.302999965,,,,
65.6,75.75,5.300000028,,,,
65.616667,75.81,5.302999965,,,,
65.633333,75.64,5.301000007,,,,
65.65,75.86,5.301999986,,,,
65.666667,75.8,5.300000028,,,,
65.683333,75.8,5.300000028,,,,
65.7,75.84,5.302999965,,,,
65.716667,75.87,5.302999965,,,,
65.733333,75.3,5.301000007,,,,
65.75,75.94,5.302999965,,,,
65.766667,75.75,5.301999986,,,,
65.783333,75.71,5.302999965,,,,
65.8,75.9,5.301000007,,,,
65.816667,75.74,5.302999965,,,,
65.833333,75.49,5.300000028,,,,
65.85,75.43,5.301999986,,,,
65.866667,75.72,5.302999965,,,,
65.883333,75.67,5.300000028,,,,
65.9,75.78,5.301999986,,,,
65.916667,75.54,5.304000041,,,,
65.933333,75.58,5.300000028,,,,
65.95,76.01,5.301999986,,,,
65.966667,75.64,5.301000007,,,,
65.983333,75.52,5.300000028,,,,
66,75.66,5.301999986,,,,
66.016667,75.61,5.301999986,,,,
66.033333,75.83,5.304000041,,,,
66.05,75.68,5.300000028,,,,
66.066667,75.51,5.300000028,,,,
66.083333,75.55,5.301000007,,,,
66.1,75.65,5.301000007,,,,
66.116667,75.71,5.301000007,,,,
66.133333,75.53,5.301000007,,,,
66.15,75.94,5.302999965,,,,
66.166667,75.52,5.301000007,,,,
66.183333,75.81,5.301999986,,,,
66.2,75.47,5.302999965,,,,
66.216667,75.98,5.301000007,,,,
66.233333,75.52,5.301999986,,,,
66.25,75.6,5.301000007,,,,
66.266667,76.08,5.301999986,,,,
66.283333,75.82,5.301999986,,,,
66.3,75.53,5.300000028,,,,
66.316667,76.02,5.302999965,,,,
66.333333,75.73,5.301999986,,,,
66.35,75.68,5.301000007,,,,
66.366667,75.39,5.301000007,,,,
66.383333,76.02,5.301999986,,,,
66.4,75.63,5.301999986,,,,
66.416667,75.38,5.298999953,,,,
66.433333,75.95,5.304000041,,,,
66.45,75.49,5.302999965,,,,
66.466667,75.46,5.298999953,,,,
66.483333,75.69,5.300000028,,,,
66.5,75.87,5.301000007,,,,
66.516667,75.68,5.301999986,,,,
66.533333,75.89,5.302999965,,,,
66.55,75.73,5.302999965,,,,
66.566667,75.87,5.301000007,,,,
